DateTime,Date,Time,Hour,Minute,DayOfWeek,DayOfMonth,BarInSession,Open,High,Low,Close,Volume,BarDirection,BodySize,UpperWick,LowerWick,BarRange,VWAP,VWAP_SD1_Upper,VWAP_SD1_Lower,VWAP_SD2_Upper,VWAP_SD2_Lower,VWAP_SD3_Upper,VWAP_SD3_Lower,VWAP_ZScore,CumDelta_Close,CumDelta_High,CumDelta_Low,ATR_14,ATR_5,ADX_14,RSI_14,EMA_9,EMA_21,SMA_50,SMA_200,SessionHigh,SessionLow,SessionOpen,SessionRange,SessionPosition,DistFromHigh,DistFromLow,ConsecUpBars,ConsecDownBars,IsNewSession,AsiaHigh,AsiaLow,AsiaRange,AsiaClose,LondonHigh,LondonLow,LondonRange,LondonClose,OR_High,OR_Low,OR_Complete,OR_Direction,PrevDayHigh,PrevDayLow,PrevDayClose,PrevDayRange,GapFromPrevClose,Close_5m,Close_15m,Close_60m,Close_Daily,High_5m,IsEndOfMonth,IsQuarterEnd,DailyVolume,DistSwingHigh,DistSwingLow,Cam_CP,Cam_R3,Cam_R4,Cam_S3,Cam_S4,Dist_R3_Ticks,Dist_R4_Ticks,Dist_S3_Ticks,Dist_S4_Ticks,Dist_CP_Ticks
2020-01-01 21:38:00,2020-01-01,21:38,21,38,3,1,78,11597.00,11597.25,11596.75,11597.00,33,0,0.00,0.25,0.25,0.50,11593.11,11595.18,11591.04,11597.25,11588.98,11599.32,11586.91,1.8788,0,0,0,0.72,0.77,43.90,70.29,11596.10,11595.31,11593.55,11588.86,11597.75,11588.50,11588.75,9.25,0.9189,0.75,8.50,2,0,0,11597.75,11588.50,9.25,11597.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11595.00,11591.50,0.00,11595.75,0,0,2717,-1.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:39:00,2020-01-01,21:39,21,39,3,1,79,11597.00,11597.25,11596.75,11596.75,25,-1,0.25,0.25,0.00,0.50,11593.15,11595.24,11591.06,11597.33,11588.97,11599.42,11586.88,1.7228,0,0,0,0.71,0.71,44.83,66.92,11596.23,11595.45,11593.67,11588.93,11597.75,11588.50,11588.75,9.25,0.8919,1.00,8.25,0,1,0,11597.75,11588.50,9.25,11596.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11595.00,11591.50,0.00,11595.75,0,0,2742,-0.75,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:40:00,2020-01-01,21:40,21,40,3,1,80,11596.50,11596.75,11596.25,11596.50,24,0,0.00,0.25,0.25,0.50,11593.18,11595.28,11591.07,11597.39,11588.97,11599.49,11586.86,1.5788,0,0,0,0.69,0.67,44.55,63.64,11596.28,11595.54,11593.78,11589.00,11597.75,11588.50,11588.75,9.25,0.8649,1.25,8.00,0,1,0,11597.75,11588.50,9.25,11596.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.50,11595.00,11591.50,0.00,11597.75,0,0,2766,-0.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:41:00,2020-01-01,21:41,21,41,3,1,81,11596.50,11596.50,11596.00,11596.25,28,-1,0.25,0.00,0.25,0.50,11593.21,11595.32,11591.09,11597.44,11588.97,11599.56,11586.86,1.4374,0,0,0,0.68,0.64,43.77,60.45,11596.28,11595.61,11593.88,11589.06,11597.75,11588.50,11588.75,9.25,0.8378,1.50,7.75,0,2,0,11597.75,11588.50,9.25,11596.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.50,11595.00,11591.50,0.00,11597.75,0,0,2794,-0.25,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:42:00,2020-01-01,21:42,21,42,3,1,82,11596.25,11596.50,11596.25,11596.50,22,1,0.25,0.00,0.00,0.25,11593.23,11595.36,11591.11,11597.49,11588.98,11599.61,11586.85,1.5360,0,0,0,0.65,0.56,43.05,62.47,11596.32,11595.69,11593.98,11589.13,11597.75,11588.50,11588.75,9.25,0.8649,1.25,8.00,1,0,0,11597.75,11588.50,9.25,11596.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.50,11595.00,11591.50,0.00,11597.75,0,0,2816,1.25,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:43:00,2020-01-01,21:43,21,43,3,1,83,11596.50,11597.75,11596.50,11597.25,100,1,0.75,0.50,0.00,1.25,11593.37,11595.58,11591.16,11597.79,11588.95,11600.00,11586.74,1.7571,0,0,0,0.69,0.70,43.47,67.81,11596.51,11595.83,11594.09,11589.20,11597.75,11588.50,11588.75,9.25,0.9459,0.50,8.75,2,0,0,11597.75,11588.50,9.25,11597.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.50,11595.00,11591.50,0.00,11597.75,0,0,2916,0.50,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:44:00,2020-01-01,21:44,21,44,3,1,84,11597.00,11597.75,11596.75,11597.00,48,0,0.00,0.75,0.25,1.00,11593.43,11595.67,11591.19,11597.92,11588.94,11600.16,11586.70,1.5917,0,0,0,0.71,0.76,43.86,64.51,11596.61,11595.94,11594.19,11589.27,11597.75,11588.50,11588.75,9.25,0.9189,0.75,8.50,2,0,0,11597.75,11588.50,9.25,11597.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.50,11595.00,11591.50,0.00,11597.75,0,0,2964,0.75,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:45:00,2020-01-01,21:45,21,45,3,1,85,11597.00,11597.00,11596.75,11597.00,8,0,0.00,0.00,0.25,0.25,11593.44,11595.69,11591.19,11597.93,11588.94,11600.18,11586.70,1.5845,0,0,0,0.68,0.66,44.23,64.51,11596.68,11596.03,11594.30,11589.35,11597.75,11588.50,11588.75,9.25,0.9189,0.75,8.50,2,0,0,11597.75,11588.50,9.25,11597.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.00,11597.00,11591.50,0.00,11597.75,0,0,2972,0.75,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:46:00,2020-01-01,21:46,21,46,3,1,86,11596.75,11596.75,11596.00,11596.25,34,-1,0.50,0.00,0.25,0.75,11593.47,11595.73,11591.22,11597.98,11588.96,11600.24,11586.70,1.2318,0,0,0,0.70,0.73,42.99,55.20,11596.60,11596.05,11594.39,11589.41,11597.75,11588.50,11588.75,9.25,0.8378,1.50,7.75,0,1,0,11597.75,11588.50,9.25,11596.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.00,11597.00,11591.50,0.00,11597.75,0,0,3006,1.50,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:47:00,2020-01-01,21:47,21,47,3,1,87,11596.25,11596.25,11596.00,11596.25,27,0,0.00,0.00,0.25,0.25,11593.50,11595.76,11591.24,11598.02,11588.98,11600.28,11586.72,1.2189,0,0,0,0.67,0.63,41.85,55.20,11596.53,11596.07,11594.49,11589.48,11597.75,11588.50,11588.75,9.25,0.8378,1.50,7.75,0,1,0,11597.75,11588.50,9.25,11596.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.00,11597.00,11591.50,0.00,11597.75,0,0,3033,1.50,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:48:00,2020-01-01,21:48,21,48,3,1,88,11596.25,11596.25,11596.00,11596.00,12,-1,0.25,0.00,0.00,0.25,11593.51,11595.77,11591.24,11598.03,11588.98,11600.29,11586.72,1.1031,0,0,0,0.64,0.55,40.79,52.28,11596.42,11596.06,11594.59,11589.54,11597.75,11588.50,11588.75,9.25,0.8108,1.75,7.50,0,2,0,11597.75,11588.50,9.25,11596.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.00,11597.00,11591.50,0.00,11597.75,0,0,3045,1.75,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:49:00,2020-01-01,21:49,21,49,3,1,89,11596.25,11596.25,11595.50,11595.75,44,-1,0.50,0.00,0.25,0.75,11593.54,11595.80,11591.28,11598.06,11589.01,11600.32,11586.75,0.9776,0,0,0,0.65,0.59,38.80,49.46,11596.29,11596.04,11594.68,11589.60,11597.75,11588.50,11588.75,9.25,0.7838,2.00,7.25,0,3,0,11597.75,11588.50,9.25,11595.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.00,11597.00,11591.50,0.00,11597.75,0,0,3089,2.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:50:00,2020-01-01,21:50,21,50,3,1,90,11595.75,11596.25,11595.75,11596.25,16,1,0.50,0.00,0.00,0.50,11593.55,11595.82,11591.29,11598.08,11589.02,11600.34,11586.76,1.1920,0,0,0,0.64,0.57,36.97,54.71,11596.28,11596.05,11594.78,11589.67,11597.75,11588.50,11588.75,9.25,0.8378,1.50,7.75,1,0,0,11597.75,11588.50,9.25,11596.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.25,11597.00,11591.50,0.00,11596.75,0,0,3105,1.50,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:51:00,2020-01-01,21:51,21,51,3,1,91,11596.00,11596.75,11596.00,11596.75,28,1,0.75,0.00,0.00,0.75,11593.58,11595.85,11591.31,11598.12,11589.04,11600.39,11586.77,1.3971,0,0,0,0.65,0.61,35.96,59.28,11596.37,11596.12,11594.87,11589.73,11597.75,11588.50,11588.75,9.25,0.8919,1.00,8.25,2,0,0,11597.75,11588.50,9.25,11596.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.25,11597.00,11591.50,0.00,11596.75,0,0,3133,1.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:52:00,2020-01-01,21:52,21,52,3,1,92,11597.00,11597.50,11596.75,11596.75,14,-1,0.25,0.50,0.00,0.75,11593.59,11595.87,11591.32,11598.15,11589.04,11600.42,11586.76,1.3865,0,0,0,0.65,0.64,35.87,59.28,11596.45,11596.18,11594.97,11589.79,11597.75,11588.50,11588.75,9.25,0.8919,1.00,8.25,0,1,0,11597.75,11588.50,9.25,11596.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.25,11597.00,11591.50,0.00,11596.75,0,0,3147,1.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:53:00,2020-01-01,21:53,21,53,3,1,93,11596.75,11596.75,11596.75,11596.75,14,0,0.00,0.00,0.00,0.00,11593.61,11595.89,11591.33,11598.17,11589.04,11600.45,11586.76,1.3775,0,0,0,0.61,0.51,35.79,59.28,11596.51,11596.23,11595.06,11589.85,11597.75,11588.50,11588.75,9.25,0.8919,1.00,8.25,0,1,0,11597.75,11588.50,9.25,11596.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.25,11597.00,11591.50,0.00,11596.75,0,0,3161,1.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:54:00,2020-01-01,21:54,21,54,3,1,94,11597.00,11598.00,11596.75,11598.00,73,1,1.00,0.00,0.25,1.25,11593.70,11596.03,11591.37,11598.36,11589.03,11600.69,11586.70,1.8455,0,0,0,0.65,0.66,36.78,69.02,11596.81,11596.39,11595.18,11589.91,11598.00,11588.50,11588.75,9.50,1.0000,0.00,9.50,1,0,0,11598.00,11588.50,9.50,11598.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11596.25,11597.00,11591.50,0.00,11596.75,0,0,3234,-0.25,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:55:00,2020-01-01,21:55,21,55,3,1,95,11597.75,11598.00,11597.75,11597.75,12,0,0.00,0.25,0.00,0.25,11593.71,11596.05,11591.37,11598.39,11589.03,11600.73,11586.69,1.7250,0,0,0,0.62,0.58,37.71,65.64,11597.00,11596.51,11595.29,11589.98,11598.00,11588.50,11588.75,9.50,0.9737,0.25,9.25,1,0,0,11598.00,11588.50,9.50,11597.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.75,11597.00,11591.50,0.00,11598.00,0,0,3246,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:56:00,2020-01-01,21:56,21,56,3,1,96,11598.00,11598.00,11597.00,11597.50,19,-1,0.50,0.00,0.50,1.00,11593.73,11596.09,11591.38,11598.44,11589.03,11600.79,11586.68,1.6013,0,0,0,0.65,0.66,37.09,62.35,11597.10,11596.60,11595.39,11590.04,11598.00,11588.50,11588.75,9.50,0.9474,0.50,9.00,0,1,0,11598.00,11588.50,9.50,11597.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.75,11597.00,11591.50,0.00,11598.00,0,0,3265,0.25,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:57:00,2020-01-01,21:57,21,57,3,1,97,11597.50,11597.50,11597.50,11597.50,4,0,0.00,0.00,0.00,0.00,11593.74,11596.09,11591.39,11598.45,11589.03,11600.80,11586.68,1.5978,0,0,0,0.60,0.53,36.52,62.35,11597.18,11596.68,11595.50,11590.10,11598.00,11588.50,11588.75,9.50,0.9474,0.50,9.00,0,1,0,11598.00,11588.50,9.50,11597.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.75,11597.00,11591.50,0.00,11598.00,0,0,3269,0.25,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:58:00,2020-01-01,21:58,21,58,3,1,98,11597.50,11597.50,11597.25,11597.25,18,-1,0.25,0.00,0.00,0.25,11593.76,11596.12,11591.40,11598.48,11589.03,11600.85,11586.67,1.4779,0,0,0,0.58,0.47,35.53,58.92,11597.19,11596.74,11595.60,11590.16,11598.00,11588.50,11588.75,9.50,0.9211,0.75,8.75,0,2,0,11598.00,11588.50,9.50,11597.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.75,11597.00,11591.50,0.00,11598.00,0,0,3287,0.50,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:59:00,2020-01-01,21:59,21,59,3,1,99,11597.00,11597.25,11596.75,11597.00,11,0,0.00,0.25,0.25,0.50,11593.77,11596.14,11591.40,11598.50,11589.04,11600.87,11586.67,1.3655,0,0,0,0.57,0.48,33.74,55.63,11597.15,11596.76,11595.69,11590.22,11598.00,11588.50,11588.75,9.50,0.8947,1.00,8.50,0,2,0,11598.00,11588.50,9.50,11597.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11597.75,11597.00,11591.50,0.00,11598.00,0,0,3298,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
